famID	emmean	SE	df	lower.CL	upper.CL	.group
WGN36	6.61325576001249	0.0385224244578603	1114	6.53767107400448	6.68884044602051	 A     
WGN39	6.64141931810103	0.036911537578879	1114	6.56899534642124	6.71384328978081	 A     
WGN38	6.6481883408073	0.0419967124587913	1114	6.56578676901529	6.73058991259931	 A     
WGN26	6.8689866978182	0.0399741224005118	1114	6.79055364142026	6.94741975421614	  B    
WGN63	6.91722629333929	0.037666112184809	1114	6.84332177401845	6.99113081266013	  B    
WGN15	7.130142485173	0.0375084374286065	1114	7.05654733882405	7.20373763152194	   C   
WGN07	7.30314986257788	0.0370712066162547	1114	7.23041260495555	7.3758871202002	    D  
WGN45	7.79008560945787	0.041459006672762	1114	7.70873906791314	7.8714321510026	     E 
WGN46	7.82861133573487	0.0379744547930804	1114	7.7541018186872	7.90312085278255	     E 
WGN55	8.11055067264586	0.0373496549924778	1114	8.03726707264289	8.18383427264882	      F
